survived,pclass,sex,age,sibsp,parch,fare,class,adult_male,alone,who_child,who_man,who_woman,embarked_C,embarked_Q,embarked_S,embark_town_Cherbourg,embark_town_Queenstown,embark_town_Southampton,deck_access_Full Access,deck_access_Limited Access,deck_access_No Access,class_description_First Class - Luxury,class_description_Second Class - Standard,class_description_Third Class - Economy,family_size,age_group_Child,age_group_Teenager,age_group_Adult,age_group_old
1,1,0,-0.2036068540728195,0,0,-0.08163975588432533,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
1,2,1,-0.5690324569816325,1,2,0.13068304211367768,Second,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,4,False,False,False,False
1,1,1,0.7464997134900944,0,0,2.274824794699602,First,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,3,1,0.6734145929083317,1,5,-0.0667875852900178,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7,True,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.5310376919314379,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,2,1,-0.4228622158181073,1,2,0.579521386700979,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,4,False,False,False,False
0,3,0,0.30798898999951874,1,1,-0.390181622424134,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,3,True,False,False,False
0,3,1,-0.2766919746545821,1,0,-0.3576026675721045,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
1,2,1,-1.8845646274533594,2,1,0.08125501837582211,Second,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,4,False,False,False,False
0,2,0,-0.2766919746545821,0,0,-0.46492157767290754,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
0,3,0,-0.2036068540728195,1,0,-0.38914292868708694,Third,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,2,False,False,False,False
1,1,0,0.8926699546536195,1,0,0.34100894182016217,First,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,2,True,False,False,False
1,3,0,-0.7152026981451577,1,1,-0.36446916140944696,Third,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,3,False,False,False,False
0,3,0,-0.6421175775633952,0,0,-0.5156259298773191,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.6421175775633952,0,0,-0.3576026675721045,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,1,0,2.281287245707109,0,0,-0.04674577882869283,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,2,0,1.9889467633800586,0,0,-0.42946800915746364,Second,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,True,False,False,False
1,1,1,-0.6421175775633952,0,0,0.8278554282651281,First,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
0,3,0,-0.2766919746545821,0,0,-0.5148287036879988,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.517942868490031,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
1,1,0,3.669904536760598,0,0,-0.09122180142903988,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,3,0,1.550436039889483,0,0,-0.5309572027488624,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,1,0,0.16181874883599354,0,0,-0.08163975588432533,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,True,False,False,False
0,1,0,-0.012521477578764014,0,0,-0.6661445341119132,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
0,3,1,-1.5191390245445464,3,2,-0.13146639271684105,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6,False,False,False,False
0,2,0,0.08873362825423092,1,1,-0.16308714301439906,Second,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,3,True,False,False,False
0,3,1,0.819584834071857,0,5,0.09443033099980462,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6,True,False,False,False
0,3,0,-0.012521477578764014,1,0,-0.3576026675721045,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
0,3,1,-2.0307348686168845,3,2,-0.13146639271684105,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6,False,False,False,False
1,3,0,-0.012521477578764014,0,0,0.416546123258256,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,1,0,1.3311806781441953,1,0,0.804300843907111,First,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,2,True,False,False,False
1,1,0,1.915861642798296,0,0,0.014180699562820224,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,True,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.5214556463867234,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,3,1,-0.49594733639986993,0,0,-0.5214556463867234,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,2,1,-0.861372939308683,0,1,-0.22537043905504364,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,2,False,False,False,False
0,3,0,-0.6421175775633952,0,0,-0.5045280047274306,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,3,1,-0.012521477578764014,0,0,-0.5161050321545548,Third,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
0,3,1,-0.861372939308683,0,0,-0.5367869192582667,Third,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
0,2,0,-0.4228622158181073,2,0,0.7424161609611264,Second,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,3,False,False,False,False
0,3,1,0.16181874883599354,1,1,-0.36910112222576197,Third,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,3,True,False,False,False
0,2,0,-0.49594733639986993,0,0,-0.41701134994933475,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
0,1,0,2.0620318839618212,0,2,1.5046678840431693,First,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,3,True,False,False,False
1,1,0,1.4773509193077203,2,0,1.8951362399902876,First,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,3,True,False,False,False
0,3,0,0.7464997134900944,0,0,-0.5276839759907879,Third,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,1,True,False,False,False
0,1,0,1.2580955575624326,0,0,-0.17578335336114587,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,3,0,0.45415923116304396,0,0,-0.5224943401237705,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,3,0,-0.7152026981451577,1,0,-0.5142691122281875,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
0,2,0,0.16181874883599354,2,0,0.7424161609611264,Second,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,3,True,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.5171437258916018,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,0.9657550752353822,0,0,-0.5118736008420088,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,1,1,-0.012521477578764014,1,0,0.33038820253840057,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,2,False,False,False,False
1,2,1,0.7464997134900944,1,1,0.08125501837582211,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,3,True,False,False,False
0,1,0,0.08873362825423092,1,0,0.33038820253840057,First,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,2,True,False,False,False
0,2,0,2.939053330942972,0,0,-0.46492157767290754,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,2,0,0.08873362825423092,0,0,-0.41701134994933475,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
0,3,0,-0.861372939308683,0,0,-0.5171437258916018,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.386319655527226,0,0,-0.5118736008420088,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,3,1,-0.861372939308683,0,0,-0.47753729883707874,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,1,0.9657550752353822,1,6,0.23265133798231205,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8,True,False,False,False
1,1,0,0.45415923116304396,0,1,9.152178922462431,First,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,2,True,False,False,False
0,3,1,-0.012521477578764014,0,0,-0.5101967428716838,Third,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
1,1,0,-0.2036068540728195,0,0,0.804300843907111,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False
0,3,0,-0.7152026981451577,0,0,-0.4893557938119296,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-1.1537134216357334,5,2,0.23265133798231205,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,8,False,False,False,False
0,2,0,2.2082021251253465,1,1,0.08125501837582211,Second,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,3,True,False,False,False
0,2,0,-0.3497770952363447,1,2,0.13068304211367768,Second,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,4,False,False,False,False
0,3,0,-1.1537134216357334,4,1,0.09443033099980462,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6,False,False,False,False
0,3,0,-0.7882878187269203,0,0,-0.4712303964595476,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.861372939308683,0,0,-0.5167451127969417,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,1,1,-1.0806283010539708,0,1,3.3839465665003114,First,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,2,False,False,False,False
1,1,0,0.08873362825423092,1,0,0.4262086579855461,First,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,2,True,False,False,False
1,3,1,-1.8845646274533594,0,1,-0.40902567319236965,Third,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,2,False,False,False,False
0,3,0,-0.3497770952363447,0,0,-0.5276839759907879,Third,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,1,False,False,False,False
0,1,0,2.2082021251253465,0,0,-0.1573379156875703,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,2,0,1.6235211604712456,0,0,-0.4074293044046202,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,3,1,-0.012521477578764014,0,0,-0.517942868490031,Third,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
0,1,0,1.4042657987259577,1,1,1.4588331273845818,First,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,3,True,False,False,False
0,3,0,0.8926699546536195,0,0,-0.5195392372777805,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,1,1,-0.861372939308683,1,0,3.6941652910104454,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,2,False,False,False,False
1,1,0,0.3810741105812813,0,0,-0.16236848959854544,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,3,1,-0.861372939308683,0,1,-0.38914292868708694,Third,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,2,False,False,False,False
0,3,0,-0.3497770952363447,0,0,-0.5177818901248799,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.2766919746545821,1,0,-0.5156259298773191,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
0,2,0,0.6734145929083317,0,0,-0.16787816578675632,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,2,1,1.1119253163989073,0,0,-0.4074293044046202,Second,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,1,0,0.8926699546536195,0,0,-0.16236848959854544,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
1,1,1,-0.5690324569816325,0,0,2.2381734704910685,First,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
1,1,1,-0.4228622158181073,0,0,0.2825584639974033,First,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False
0,1,0,-0.012521477578764014,0,0,-0.1573379156875703,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
1,1,0,1.3311806781441953,1,0,0.33038820253840057,First,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,2,True,False,False,False
0,3,0,-0.057436612909294284,0,0,-0.4844057090835301,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,2,0,1.6235211604712456,0,0,-0.41701134994933475,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
0,3,0,-0.7882878187269203,0,0,-0.5195392372777805,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,1,1,0.6003294723265692,0,0,3.6941652910104454,First,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1,True,False,False,False
1,2,1,-0.2036068540728195,0,0,-0.46492157767290754,Second,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.36910112222576197,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
0,3,0,0.23490386941775612,0,0,-0.5171437258916018,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,2,1,-1.7383943862898341,0,1,-0.03372952816075255,Second,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,2,False,False,False,False
0,3,0,-0.9344580598904455,1,0,-0.5309572027488624,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
0,2,0,0.30798898999951874,0,0,-0.41701134994933475,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
0,2,0,1.4773509193077203,0,0,-0.41701134994933475,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,1,0,-0.2036068540728195,1,0,0.3514687027367726,First,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,2,False,False,False,False
0,3,0,-0.7152026981451577,0,0,-0.5001355950497335,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,2,1,0.01564850767246832,3,0,-0.26369862123390186,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,4,True,False,False,False
1,3,1,-0.012521477578764014,0,0,-0.5178623793074555,Third,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
0,2,0,-0.3497770952363447,1,0,-0.16787816578675632,Second,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,2,False,False,False,False
0,3,1,-0.3497770952363447,1,0,-0.5142691122281875,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
1,1,1,-0.057436612909294284,0,0,3.3839465665003114,First,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
0,3,0,-1.3729687833810211,0,0,-0.30609917276926374,Third,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.09397917320017558,0,0,-0.3576026675721045,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,1,1.3311806781441953,1,3,-0.007378902912787525,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5,True,False,False,False
1,1,0,0.3810741105812813,0,0,9.152178922462431,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,True,False,False,False
1,1,0,-0.012521477578764014,0,0,-0.09122180142903988,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
0,1,0,0.45415923116304396,1,0,0.844944048289572,First,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,2,True,False,False,False
1,1,1,-0.6421175775633952,2,2,4.362033865477049,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,5,False,False,False,False
0,3,0,-0.4228622158181073,1,0,-0.3576026675721045,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
1,3,0,0.08873362825423092,0,0,-0.5142691122281875,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,1,0,2.939053330942972,1,1,0.6945059332375536,First,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,3,True,False,False,False
0,3,0,-1.0075431804722081,1,1,-0.2780716895509737,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,3,False,False,False,False
1,2,1,0.01564850767246832,0,0,-0.41701134994933475,Second,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
0,1,0,-0.7882878187269203,1,0,0.3514687027367726,First,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,2,False,False,False,False
0,3,0,0.08873362825423092,0,0,-0.5176228281688375,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,True,False,False,False
1,2,1,-1.8845646274533594,1,1,-0.22537043905504364,Second,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,3,False,False,False,False
1,3,0,-1.7383943862898341,0,1,-0.42707249777128503,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
0,3,0,0.23490386941775612,0,0,-0.48408566876233666,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,3,0,-0.49594733639986993,0,0,-0.5148287036879988,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,2,1,1.3311806781441953,1,2,0.579521386700979,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,4,True,False,False,False
1,2,0,-2.1279380789906286,1,1,-0.3882652133151911,Second,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,3,False,False,False,False
0,3,0,-0.1305217334910569,0,0,-0.5167451127969417,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,1,1,0.23490386941775612,0,0,0.9915493451237049,First,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,3,0,0.819584834071857,0,0,-0.5296003850997307,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,3,0,-0.7152026981451577,0,0,-0.5276034868082123,Third,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,1,False,False,False,False
1,1,1,0.45415923116304396,1,2,1.63354639661958,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,4,True,False,False,False
0,3,0,-1.0075431804722081,0,0,-0.5171437258916018,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,1,1,1.550436039889483,1,0,0.8278554282651281,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,2,True,False,False,False
0,1,0,-0.012521477578764014,0,0,0.0927534730294796,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False
0,3,1,0.05219106796334962,0,0,-0.5176228281688375,Third,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,1,True,False,False,False
0,3,0,-0.012521477578764014,1,0,-0.2033317343022002,Third,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,2,False,False,False,False
0,3,0,0.16181874883599354,0,0,-0.5058848223765623,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,3,0,-0.4228622158181073,0,0,-0.48408566876233666,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,1.3311806781441953,0,0,-0.5156259298773191,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,2,1,1.9889467633800586,0,0,-0.46492157767290754,Second,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,2,1,1.769691401634771,1,3,-0.22537043905504364,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,5,True,False,False,False
0,3,0,-0.861372939308683,0,0,-0.5176228281688375,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,3,1,-1.8114795068715968,0,0,-0.42707249777128503,Third,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.5178623793074555,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
1,1,1,0.9657550752353822,0,1,3.3839465665003114,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,2,True,False,False,False
1,3,1,-1.2267985422174958,0,0,-0.5276034868082123,Third,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,1,False,False,False,False
1,1,1,-0.9344580598904455,1,0,0.4262086579855461,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,2,False,False,False,False
0,1,0,-0.057436612909294284,0,0,-0.09122180142903988,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
0,3,0,-0.012521477578764014,1,2,-0.21674659806480057,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4,False,False,False,False
0,3,0,-0.3497770952363447,0,0,-0.5310376919314379,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.3497770952363447,0,0,-0.5272048737135522,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,3,1,-0.861372939308683,0,0,-0.5224943401237705,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-1.592224145126309,4,1,-0.10799038113229036,Third,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,6,False,False,False,False
1,3,0,-2.103819989198647,1,2,-0.2718433599469093,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,4,False,False,False,False
0,1,0,1.18501043698067,0,0,0.8516514801708724,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,True,False,False,False
0,2,0,-1.0075431804722081,0,0,-0.16787816578675632,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
0,1,0,-0.012521477578764014,0,0,-0.07788742684901513,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False
0,3,0,-0.3497770952363447,0,0,-0.5148287036879988,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,2,0,0.6734145929083317,0,0,-0.41701134994933475,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,1,1,1.4042657987259577,0,0,-0.1692349834358879,First,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
1,3,1,0.08873362825423092,0,0,-0.49973698195507343,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,3,0,0.01564850767246832,0,0,-0.5276034868082123,Third,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,1,True,False,False,False
0,3,1,0.01564850767246832,1,1,-0.2033317343022002,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,3,True,False,False,False
1,2,1,0.08873362825423092,1,1,-0.16308714301439906,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,3,True,False,False,False
1,1,0,-1.3729687833810211,1,2,1.63354639661958,First,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,4,False,False,False,False
1,3,0,-2.1462093591360696,0,1,-0.5029297195305723,Third,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,2,False,False,False,False
1,3,0,-0.2036068540728195,0,0,-0.5324749987631451,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,0.08873362825423092,0,0,-0.5171437258916018,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,1,0,0.6734145929083317,0,0,-0.6661445341119132,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,3,1,-0.861372939308683,0,0,-0.5171437258916018,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,1,1,0.23490386941775612,1,0,0.3514687027367726,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,2,True,False,False,False
0,3,0,-0.2766919746545821,0,0,-0.5149877656440411,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,0.6734145929083317,0,0,-0.2033317343022002,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,2,0,0.3810741105812813,0,0,-0.46492157767290754,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
0,3,1,-1.7383943862898341,4,2,-0.0667875852900178,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,7,False,False,False,False
0,3,0,0.05219106796334962,0,0,-0.5118736008420088,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,3,1,-0.49594733639986993,0,0,-0.5142691122281875,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,2,0,0.08873362825423092,1,1,0.04300732537953944,Second,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,3,True,False,False,False
0,3,0,0.9657550752353822,0,0,-0.5425361465850954,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,3,0,-1.4460539039627838,3,2,-0.13146639271684105,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6,False,False,False,False
